Ward,Suburb,Property_Code,Park_Name,Node_Id,Node_Name,Item_Id,Item_Type,Item_Description,Latitude,Longitude,Easting,Northing
KARAWATHA,STRETTON,D2125,HAWTHORN AVENUE PARK,11497,BALANCE OF PARK,132180,TAP COMBINATION,Bubbler & Tap,-27.62756985,153.0615051,506068,6944051
KARAWATHA,STRETTON,D3652,STRETTON WETLAND RESERVE,11743,THE PARKWAY PLAYGROUND & ROTUNDA,188011,TAP COMBINATION,Bubbler & Tap,-27.63122731,153.0587197,505793,6943646
KARAWATHA,SUNNYBANK HILLS,D0687,WESTAWAY PARK,19084,BALANCE OF PARK,184269,TAP COMBINATION,Bubbler & 2 taps,-27.59116439,153.0525377,505185,6948084
KARAWATHA,SUNNYBANK HILLS,D0687,WESTAWAY PARK,19084,BALANCE OF PARK,184212,TAP COMBINATION,NULL,-27.59050535,153.0525576,505187,6948157
KARAWATHA,SUNNYBANK HILLS,D0753,JACK PYLE PARK,19932,JACK PYLE PK PICNIC AREA,173321,TAP COMBINATION,Bubbler & 2 taps,-27.60211108,153.0623624,506154,6946871
KARAWATHA,SUNNYBANK HILLS,D0753,JACK PYLE PARK,19932,JACK PYLE PK PICNIC AREA,46616,TAP COMBINATION,Bubbler 2 taps & dog bowl,-27.60250809,153.0628287,506200,6946827
KARAWATHA,SUNNYBANK HILLS,D0767,BENDELL PARK,19046,BENDELL PK PLAYGROUND,170841,TAP COMBINATION,Bubbler & Tap,-27.59216571,153.0545444,505383,6947973
KARAWATHA,SUNNYBANK HILLS,D0776,HONEYWOOD STREET PARK,19034,HONEYWOOD ST PLAYGROUND,13078,TAP COMBINATION,Bubbler & Tap,-27.61023749,153.0591949,505841,6945971
KARAWATHA,SUNNYBANK HILLS,D0797,PEPPERCORN STREET PARK,19018,BALANCE OF PARK,47395,TAP COMBINATION,Bubbler 2 taps & dog bowl,-27.60517347,153.0578342,505707,6946532
KARAWATHA,SUNNYBANK HILLS,D0819,FALSTAFF STREET PARK,19001,FALSTAFF ST PLAYGROUND,23747,TAP COMBINATION,Bubbler & 2 taps,-27.60632236,153.0518456,505116,6946405
KARAWATHA,SUNNYBANK HILLS,D0822,PATERSON PARK,18994,BALANCE OF PARK,21061,TAP COMBINATION,Bubbler & 2 taps,-27.6029095,153.0527662,505207,6946783
KARAWATHA,SUNNYBANK HILLS,D0830,BORELLA ROAD PARK,18991,BORELLA RD HALF COURT,179365,TAP COMBINATION,NULL,-27.59742022,153.0537262,505302,6947391
KARAWATHA,SUNNYBANK HILLS,D0830,BORELLA ROAD PARK,18989,BALANCE OF PARK,3683,TAP COMBINATION,Bubbler & 2 taps,-27.59743827,153.0537364,505303,6947389
KARAWATHA,SUNNYBANK HILLS,D0876,BOORAL STREET PARK,18958,BOORAL ST PLAYGROUND,179367,TAP COMBINATION,NULL,-27.59636044,153.0621868,506137,6947508
KARAWATHA,SUNNYBANK HILLS,D0876,BOORAL STREET PARK,18958,BOORAL ST PLAYGROUND,171025,TAP COMBINATION,Bubbler & 2 taps,-27.5963514,153.062197,506138,6947509
KARAWATHA,SUNNYBANK HILLS,D0913,HOLDEN PARK,18947,HOLDEN PK PLAYGROUND,7503,BUBBLER/DRINKING FOUNTAIN,Bubbler,-27.59524845,153.0423762,504182,6947632
KARAWATHA,SUNNYBANK HILLS,D1032,SYMONS ROAD PARK,19082,SYMONS RD PLAYGROUND,170848,TAP COMBINATION,Bubbler & 2 taps,-27.59582993,153.0572112,505646,6947567
KARAWATHA,SUNNYBANK HILLS,D1091,GIBBINS STREET PARK,19068,GIBBINS ST PLAYGROUND,35208,TAP COMBINATION,Bubbler & Tap,-27.6043362,153.0519764,505129,6946625
KARAWATHA,SUNNYBANK HILLS,D1165,ROBERT MITCHELL PARK,18812,DUTTON RD PICNIC AREA,9121,TAP COMBINATION,Bubbler & 2 taps,-27.58320545,153.0419359,504139,6948966
KARAWATHA,SUNNYBANK HILLS,D1185,LYNELLE STREET PARK (LOT 300),18789,LYNELLE ST PLAYGROUND,20323,TAP COMBINATION,Bubbler & Tap,-27.60226929,153.050729,505006,6946854
KARAWATHA,SUNNYBANK HILLS,D1200,THE AVENUE PARK,18898,THE AVENUE PLAYGROUND,184192,TAP COMBINATION,Bubbler & 2 taps,-27.60210766,153.0482969,504766,6946872
KARAWATHA,SUNNYBANK HILLS,D1299,BENBEK CIRCUIT PARK,18825,BENBEK CRCT PLAYGROUND,18491,TAP COMBINATION,Bubbler & 2 taps,-27.60126086,153.0427433,504218,6946966
KARAWATHA,SUNNYBANK HILLS,D1830,COVENTRY PLACE PARK,18767,COVENTRY PLACE FORMAL LANDSCAPE,31470,TAP COMBINATION,Bubbler & 2 taps,-27.60186188,153.0537993,505309,6946899
MACGREGOR,EIGHT MILE PLNS,D0632,PRIESTDALE ROAD PARK (NO.2596),20546,BALANCE OF PARK,45449,TAP COMBINATION,Bubbler & 2 taps,-27.58365464,153.099455,509816,6948913
MACGREGOR,EIGHT MILE PLNS,D0742,SUMMERGLEN PARK,20633,BALANCE OF PARK,161679,BUBBLER/DRINKING FOUNTAIN,NULL,-27.5896379,153.089409,508824,6948251
MACGREGOR,EIGHT MILE PLNS,D0742,SUMMERGLEN PARK,20632,SUMMERGLEN PK PLAYGROUND,170702,TAP COMBINATION,Bubbler & 2 taps,-27.5896379,153.089409,508824,6948251
MACGREGOR,EIGHT MILE PLNS,D0775,NORUP PARK,20480,NORUP PK PLAYGROUND,13033,TAP COMBINATION,Bubbler & 2 taps,-27.58724632,153.0881608,508701,6948516
MACGREGOR,EIGHT MILE PLNS,D0775,NORUP PARK,20477,BALANCE OF PARK,161922,TAP COMBINATION,Bubbler & Tap,-27.58724631,153.0881811,508703,6948516
MACGREGOR,EIGHT MILE PLNS,D0785,GAGARRA STREET PARK,20472,BALANCE OF PARK,28342,TAP COMBINATION,Bubbler & Tap,-27.5825515,153.0887042,508755,6949036
MACGREGOR,EIGHT MILE PLNS,D1148,ALLARA PLACE PARK,27549,ALLARA PLACE PICNIC AREA,20131,TAP COMBINATION,Bubbler & 2 taps,-27.58304282,153.0965264,509527,6948981
MACGREGOR,EIGHT MILE PLNS,D1148,ALLARA PLACE PARK,20376,BALANCE OF PARK,161923,TAP COMBINATION,Bubbler & Tap,-27.58303377,153.0965568,509530,6948982
MACGREGOR,EIGHT MILE PLNS,D1184,DEWBERRY CLOSE PARK,20370,DEWBERRY CLOSE PLAYGROUND,20317,TAP COMBINATION,Bubbler & Tap,-27.58599285,153.0859409,508482,6948655
MACGREGOR,EIGHT MILE PLNS,D1212,JACARANDA PLACE PARK,20420,JACARANDA PLACE PLAYGROUND,183734,TAP COMBINATION,NULL,-27.57633525,153.0823266,508126,6949725
MACGREGOR,EIGHT MILE PLNS,D1961,BUCKINGHAM PLACE PARK,31789,MANCHESTER ST PICNIC AREA,170725,TAP COMBINATION,Bubbler & Tap,-27.57513438,153.0966005,509535,6949857
MACGREGOR,EIGHT MILE PLNS,D2077,KAOHSIUNG PARK,22971,HIGHVALE ST PLAYGROUND,170718,TAP COMBINATION,Bubbler & 2 taps,-27.58344127,153.0804271,507938,6948938
MACGREGOR,KURABY,D0685,WALLY TATE PARK,19103,WALLY TATE PK SKATE FACILITY & CRICKET NET,28885,TAP COMBINATION,Bubbler & Tap,-27.60426092,153.0925218,509130,6946631
MACGREGOR,KURABY,D0685,WALLY TATE PARK,19918,BESLINE ST SHARED BIKEWAY & PATH NETWORK,2877,TAP COMBINATION,Bubbler & Tap,-27.59924842,153.0955779,509432,6947186
MACGREGOR,KURABY,D1523,KING STREET PARK,29943,KING ST PICNIC AREA,27374,TAP COMBINATION,Bubbler & Tap,-27.60387517,153.1019257,510058,6946673
MACGREGOR,KURABY,D1523,KING STREET PARK,18782,KING ST PLAYGROUND,115601,TAP COMBINATION,Bubbler & Tap,-27.60347764,153.1023408,510099,6946717
MACGREGOR,KURABY,D1551,SVOBODA PARK,18913,SVOBADA PK DISTRICT PLAYGROUND,33981,BUBBLER/DRINKING FOUNTAIN,Drinking Fountain,-27.60536765,153.097914,509662,6946508
MACGREGOR,KURABY,D1551,SVOBODA PARK,18915,SVOBODA PK PICNIC AREA,35252,TAP COMBINATION,Bubbler & Tap,-27.60560261,153.0975697,509628,6946482
MACGREGOR,KURABY,D1551,SVOBODA PARK,18915,SVOBODA PK PICNIC AREA,115753,TAP COMBINATION,Bubbler & Tap,-27.60529528,153.0981166,509682,6946516
MACGREGOR,MACGREGOR,D0558,WHIPBIRD PARK,22284,MIMOSA & BULIMBA CK BUSHCARE GP RESTORATION SITE,183774,TAP COMBINATION,Bubbler & 2 taps,-27.5722211,153.0778964,507689,6950181
MACGREGOR,MACGREGOR,D0559,D.M.HENDERSON PARK,20555,GRANADILLA ST DOG OFF LEASH AREA,45401,TAP COMBINATION,Bubbler 2 taps & dog bowl,-27.56947979,153.072049,507112,6950485
MACGREGOR,MACGREGOR,D1087,DELFIN STREET PARK,20509,DELFIN ST PLAYGROUND,4608,BUBBLER/DRINKING FOUNTAIN,Bubbler,-27.56677302,153.0689271,506804,6950785
MACGREGOR,ROBERTSON,D0724,WESTERN OUTLOOK PARK,20645,BALANCE OF PARK,179370,TAP COMBINATION,NULL,-27.56399765,153.0574682,505673,6951093
MACGREGOR,RUNCORN,D0666,DEW STREET PARK,19117,INDIANS BASEBALL CLUB FACILITIES,122437,TAP COMBINATION,Bubbler & Tap,-27.59065848,153.0732484,507229,6948139
MACGREGOR,RUNCORN,D0810,HOLLYMAN PARK,19004,BALANCE OF PARK,122420,TAP COMBINATION,Bubbler & Tap,-27.58887136,153.0725075,507156,6948337
MACGREGOR,RUNCORN,D0840,JAGERA PARK,18973,BALANCE OF PARK,122571,TAP COMBINATION,Bubbler & Tap,-27.59288011,153.0874966,508635,6947892
MACGREGOR,RUNCORN,D0921,JUDITH COURT PARK,18934,JUDITH CT PLAYGROUND,122554,TAP COMBINATION,Bubbler & Tap,-27.59321912,153.0791981,507816,6947855
MACGREGOR,SUNNYBANK,D0572,LES ATKINSON PARK,19144,PENDANA PLAYGROUND (WOFF ST),31156,BUBBLER/DRINKING FOUNTAIN,Bubbler,-27.58536666,153.0572463,505650,6948726
MACGREGOR,SUNNYBANK,D0572,LES ATKINSON PARK,19135,BEENLEIGH RD ACTIVITY SPACE & FITNESS STATION,115220,TAP COMBINATION,Bubbler & Tap,-27.5827779,153.0515509,505088,6949013
MACGREGOR,SUNNYBANK,D0572,LES ATKINSON PARK,19140,BEENLEIGH RD PICNIC AREA,31155,TAP COMBINATION,Bubbler & Tap,-27.58318404,153.0518651,505119,6948968
MACGREGOR,SUNNYBANK,D0572,LES ATKINSON PARK,29927,LES ATKINSON PK (WETLANDS) PICNIC AREA,48570,TAP COMBINATION,Bubbler 2 taps & dog bowl,-27.58327393,153.0528986,505221,6948958
MACGREGOR,SUNNYBANK,D0576,YUGARAPUL PARK,19171,JACINDA ST PLAYGROUND,36945,TAP COMBINATION,Bubbler & Tap,-27.5775761,153.0752153,507424,6949588
MACGREGOR,SUNNYBANK,D0576,YUGARAPUL PARK,19172,BALANCE OF PARK,44441,TAP COMBINATION,Bubbler & Tap,-27.57568014,153.0754065,507443,6949798
MACGREGOR,SUNNYBANK,D0664,YIMBUN PARK,19122,YIMBUN PK DOG OFF LEASH AREA,30777,TAP COMBINATION,"Bubbler, tap & dog bowl",-27.57381246,153.073379,507243,6950005
MACGREGOR,SUNNYBANK,D0664,YIMBUN PARK,19124,BALANCE OF PARK,44457,TAP COMBINATION,Bubbler & Tap,-27.57379437,153.0734601,507251,6950007
MACGREGOR,SUNNYBANK,D0664,YIMBUN PARK,19122,YIMBUN PK DOG OFF LEASH AREA,36812,TAP COMBINATION,"Bubbler, tap & dog bowl",-27.57474117,153.0755579,507458,6949902
MACGREGOR,SUNNYBANK,D0664,YIMBUN PARK,26686,YIMBUN PK BIKEWAY,36946,TAP COMBINATION,Bubbler & Tap,-27.57401889,153.0756384,507466,6949982
MACGREGOR,SUNNYBANK,D0788,COOLIBAH PARK,19024,BALANCE OF PARK,142269,TAP COMBINATION,Bubbler & 2 taps,-27.57443049,153.0650922,506425,6949937
MACGREGOR,SUNNYBANK,D0915,GAGER STREET PARK,18939,GAGER ST PLAYGROUND,115477,TAP COMBINATION,Bubbler & 2 taps,-27.5779639,153.0570905,505635,6949546
MOOROOKA,ACACIA RIDGE,D0563,MORTIMER ROAD PARK,11952,MORTIMER RD DISTRICT PLAYGROUND,34003,BUBBLER/DRINKING FOUNTAIN,Bubbler,-27.57794753,153.0167979,501658,6949549
MOOROOKA,ACACIA RIDGE,D0563,MORTIMER ROAD PARK,11954,BALANCE OF PARK,173077,TAP COMBINATION,Bubbler & 2 taps,-27.57706287,153.0162709,501606,6949647
MOOROOKA,ACACIA RIDGE,D0563,MORTIMER ROAD PARK,11949,ACACIA RIDGE SOCCER CLUB  FACILITY,173163,TAP COMBINATION,Bubbler & 2 taps,-27.57680097,153.0170105,501679,6949676
MOOROOKA,ACACIA RIDGE,D0568,GRENIER PARK,11943,GRENIER PK PLAYGROUND,41136,BUBBLER/DRINKING FOUNTAIN,Diabled access Bubbler,-27.57953612,153.0191892,501894,6949373
MOOROOKA,ACACIA RIDGE,D0569,NORMA CROKER PARK,11937,BALANCE OF PARK,31138,TAP COMBINATION,Bubbler & 2 taps,-27.58619923,153.0145903,501440,6948635
MOOROOKA,ACACIA RIDGE,D0570,C.A.O SULLIVAN PARK,11931,C.A. O'SULLIVAN PK HALF COURT & BMX FACILITY,31145,BUBBLER/DRINKING FOUNTAIN,Bubbler - Disabled Access,-27.58561978,153.0260294,502569,6948699
MOOROOKA,ACACIA RIDGE,D0570,C.A.O SULLIVAN PARK,24466,WRAY ST PICNIC AREA,173552,TAP COMBINATION,Bubbler & 2 taps,-27.58673955,153.0242565,502394,6948575
MOOROOKA,ACACIA RIDGE,D0570,C.A.O SULLIVAN PARK,11926,BALANCE OF PARK,173385,TAP COMBINATION,Bubbler & Tap,-27.58684773,153.0250874,502476,6948563
MOOROOKA,ACACIA RIDGE,D0579,MARNHAM STREET PARK,11964,MITCHELL ST DOG OFF LEASH AREA,30086,TAP COMBINATION,Bubbler 2 taps & dog bowl,-27.593167,153.0262541,502591,6947863
MOOROOKA,ARCHERFIELD,D1145,KERRY ROAD PARK,30355,LAVELLE ST PICNIC AREA,122267,TAP COMBINATION,Bubbler & Tap,-27.56945183,153.0204841,502022,6950490
MOOROOKA,COOPERS PLAINS,D0730,BERYL ROBERTS PARK,17106,BARHAM ST PICNIC AREA,36937,TAP COMBINATION,Bubbler & Tap,-27.56635049,153.0417978,504126,6950833
MOOROOKA,COOPERS PLAINS,D0730,BERYL ROBERTS PARK,17106,BARHAM ST PICNIC AREA,50559,TAP COMBINATION,Bubbler & 2 taps,-27.5658173,153.0435907,504303,6950892
MOOROOKA,COOPERS PLAINS,D1472,THE VILLAGE AVENUE PARK,16783,THE VILLAGE AVE PLAYGROUND,24887,TAP COMBINATION,Bubbler & Tap,-27.56901353,153.0423864,504184,6950538
MOOROOKA,MOOROOKA,D0384,STIMPSON PARK,17093,BALANCE OF PARK,2319,BUBBLER/DRINKING FOUNTAIN,Drinking Fountain,-27.52545856,153.0228355,502255,6955363
MOOROOKA,MOOROOKA,D0384,STIMPSON PARK,17093,BALANCE OF PARK,35658,TAP COMBINATION,Bubbler & Tap,-27.52554886,153.0226836,502240,6955353
MOOROOKA,MOOROOKA,D0385,POINCIANA PARK,17086,POINCIANA PK PLAYGROUND,85454,TAP COMBINATION,Bubbler & 2 taps,-27.52497992,153.0237569,502346,6955416
MOOROOKA,MOOROOKA,D0386,MOOLABIN PARK,17082,BALANCE OF PARK,85507,TAP COMBINATION,Bubbler & 2 taps,-27.52838314,153.0255096,502519,6955039
MOOROOKA,MOOROOKA,D0387,KOALA PARK,24485,KOALA PK COMMUNITY GARDEN,85657,BUBBLER/DRINKING FOUNTAIN,Diabled access Bubbler,-27.53046802,153.0284165,502806,6954808
MOOROOKA,MOOROOKA,D0388,PEGG'S PARK,17071,BALANCE OF PARK,85632,TAP COMBINATION,Bubbler & 2 taps,-27.53206542,153.0309487,503056,6954631
MOOROOKA,MOOROOKA,D0388,PEGG'S PARK,17069,PEGG'S PK PLAYGROUND,85607,TAP COMBINATION,Bubbler & 2 taps,-27.53233613,153.0315362,503114,6954601
MOOROOKA,MOOROOKA,D0539,MURIEL AVENUE PARK,17004,PETER SCOTT SKATE PK & JR BMX FACILITY,179944,BUBBLER/DRINKING FOUNTAIN,Bubbler,-27.54310017,153.0148682,501468,6953409
MOOROOKA,MOOROOKA,D0540,VETERANS PARK,16995,VETERANS PK PLAYGROUND,10610,BUBBLER/DRINKING FOUNTAIN,Bubbler,-27.53992212,153.0168731,501666,6953761
MOOROOKA,MOOROOKA,D0541,TONKS STREET PARK,16990,BALANCE OF PARK,48798,TAP COMBINATION,Bubbler & 2 taps,-27.53993989,153.0191013,501886,6953759
MOOROOKA,MOOROOKA,D0542,ALEXANDER PARK,16985,BALANCE OF PARK,85390,TAP COMBINATION,Bubbler & Tap,-27.53879247,153.0246612,502435,6953886
MOOROOKA,MOOROOKA,D1790,LUXWORTH PLACE (ROAD RESERVE),16725,BALANCE OF PARK,25827,BUBBLER/DRINKING FOUNTAIN,Drinking Fountain,-27.53197651,153.0240116,502371,6954641
MOOROOKA,ROCKLEA,D0548,FAUNA PARADE PARK,16955,CORELLA ST DOG OFF LEASH AREA,30080,TAP COMBINATION,Bubbler & Tap,-27.55003377,153.0130358,501287,6952641
MOOROOKA,ROCKLEA,D0549,FRENEY STREET PARK,16949,BALANCE OF PARK,28216,BUBBLER/DRINKING FOUNTAIN,Bubbler,-27.55448407,153.0171792,501696,6952148
MOOROOKA,SALISBURY,D0545,TOOHEY FOREST PARK,23844,TOOHEY PICNIC AREA,42207,TAP COMBINATION,"Bubbler, tap & dog bowl",-27.53706398,153.0420095,504148,6954077
MOOROOKA,SALISBURY,D0545,TOOHEY FOREST PARK,23849,SHIRE RD CONS RES TO TOOHEY RIDGE,30979,TAP COMBINATION,Bubbler & Tap,-27.53722264,153.0532209,505255,6954059
MOOROOKA,SALISBURY,D0553,SALISBURY RECREATION RESERVE,28973,AINSWORTH ST PICNIC AREA,79891,TAP COMBINATION,Bubbler & 2 taps,-27.55068868,153.036302,503584,6952568
MOOROOKA,SALISBURY,D0553,SALISBURY RECREATION RESERVE,16925,AINSWORTH ST PLAYGROUND,31074,TAP COMBINATION,Bubbler & Tap,-27.54621053,153.0374754,503700,6953064
MOOROOKA,SALISBURY,D0553,SALISBURY RECREATION RESERVE,16927,EVANS RD DOG OFF LEASH AREA,29983,TAP COMBINATION,Bubbler & Tap,-27.54754651,153.0380431,503756,6952916
MOOROOKA,SALISBURY,D0553,SALISBURY RECREATION RESERVE,16936,RUSS HALL PK SHARED PATHWAY,25835,TAP COMBINATION,Bubbler & Tap,-27.54754651,153.0380431,503756,6952916
MOOROOKA,SALISBURY,D0554,ROSEBANK SQUARE,16923,ROSEBANK SQ PLAYGROUND,15683,BUBBLER/DRINKING FOUNTAIN,Drinking Fountain,-27.55551669,153.0429687,504242,6952033
MOOROOKA,SALISBURY,D0555,LILLIAN AVENUE PARK,16915,LILLIAN AV PLAYGROUND,15716,TAP COMBINATION,Bubbler & Tap (antivandal),-27.55573478,153.0381168,503763,6952009
MOOROOKA,SALISBURY,D1436,ASSEMBLY STREET PARK,28989,ASSEMBLEY ST SOCCER FACILITY (PARTLY ON ED QLD LAND),79938,TAP COMBINATION,NULL,-27.54795565,153.0254027,502508,6952871
MOOROOKA,TARRAGINDI,D0398,SHAFTESBURY STREET PARK,16517,LAURA ST PICNIC AREA,82746,TAP COMBINATION,Bubbler & Tap,-27.51876474,153.0408685,504036,6956104
MOOROOKA,TARRAGINDI,D0398,SHAFTESBURY STREET PARK,17047,SHAFTESBURY ST DOG OFF LEASH AREA,82803,TAP COMBINATION,Bubbler & Tap,-27.51924302,153.0415471,504103,6956051
MOOROOKA,TARRAGINDI,D0398,SHAFTESBURY STREET PARK,17047,SHAFTESBURY ST DOG OFF LEASH AREA,82804,TAP COMBINATION,Bubbler & Tap,-27.51968537,153.0416181,504110,6956002
MOOROOKA,TARRAGINDI,D0403,MOORBELL STREET PARK,28969,MOORBELL ST PICNIC AREA,79883,TAP COMBINATION,Bubbler & 2 taps,-27.53357585,153.0519532,505130,6954463
MOOROOKA,TARRAGINDI,D1286,MONASH ROAD PARK (ROAD RESERVE),15699,BALANCE OF PARK,28219,TAP COMBINATION,Bubbler & Tap,-27.53432318,153.0570072,505629,6954380
PARKINSON,ALGESTER,D0644,TIMBERLAND PARK,11914,TIMBERLAND PK PLAYGROUND,1693,BUBBLER/DRINKING FOUNTAIN,Drinking Fountain,-27.61415485,153.0345899,503413,6945538
PARKINSON,ALGESTER,D0678,COL BENNET PARK,11907,YORELL ST PLAYGROUND,119127,BUBBLER/DRINKING FOUNTAIN,Drinking Fountain,-27.61637712,153.0282461,502787,6945292
PARKINSON,ALGESTER,D0765,ENDIANDRA STREET PARK,22363,RIDGEWOOD RD DOG OFF LEASH AREA,49544,TAP COMBINATION,Bubbler 2 taps & dog bowl,-27.61694565,153.0293003,502891,6945229
PARKINSON,CALAMVALE,D1353,BEAUDESERT ROAD PARK,11679,CALAMVALE (BEAUDESERT RD) SPORTING FIELDS,132043,BUBBLER/DRINKING FOUNTAIN,NULL,-27.62499407,153.0455297,504492,6944337
PARKINSON,CALAMVALE,D1353,BEAUDESERT ROAD PARK,11679,CALAMVALE (BEAUDESERT RD) SPORTING FIELDS,132042,TAP COMBINATION,Bubbler & Tap,-27.62613159,153.0454694,504486,6944211
PARKINSON,CALAMVALE,D1353,BEAUDESERT ROAD PARK,11680,CALAMVALE LEOPARDS AUSSIE RULES CLUBHOUSE,132065,TAP COMBINATION,Bubbler & Tap,-27.62885791,153.0456834,504507,6943909
PARKINSON,CALAMVALE,D1463,HAMISH STREET PARK,11718,HAMISH ST DOG OFF LEASH AREA,34423,TAP COMBINATION,"Bubbler, tap & dog bowl",-27.61858488,153.0438548,504327,6945047
PARKINSON,CALAMVALE,D2072,CALAMVALE DISTRICT PARK,21664,BALANCE OF PARK,142040,BUBBLER/DRINKING FOUNTAIN,Bubbler,-27.62212553,153.0378965,503739,6944655
PARKINSON,CALAMVALE,D2072,CALAMVALE DISTRICT PARK,21664,BALANCE OF PARK,142045,TAP COMBINATION,Bubbler & 2 taps,-27.62199929,153.0373289,503683,6944669
PARKINSON,FOREST LAKE,D1279,THE LAKE PARKLANDS,18415,FRESHWATER CCT PLAYGROUND,6212,BUBBLER/DRINKING FOUNTAIN,Drinking Fountain,-27.62050077,152.9630263,496352,6944835
PARKINSON,FOREST LAKE,D1279,THE LAKE PARKLANDS,24763,FOREST LAKE CIRCUIT PATH & BIKEWAY NETWORK,120645,TAP COMBINATION,Bubbler & Tap,-27.62531313,152.9651431,496561,6944302
PARKINSON,FOREST LAKE,D1566,PHILLIP PLACE PARK (FOREST LAKE),23043,COLLEGE AVE DOG OFF LEASH AREA,121257,TAP COMBINATION,Bubbler & Tap,-27.61918475,152.9716822,497206,6944981
PARKINSON,FOREST LAKE,D1566,PHILLIP PLACE PARK (FOREST LAKE),23043,COLLEGE AVE DOG OFF LEASH AREA,121258,TAP COMBINATION,Bubbler & Tap,-27.61917573,152.9717228,497210,6944982
PARKINSON,FOREST LAKE,D1566,PHILLIP PLACE PARK (FOREST LAKE),18559,BALANCE OF PARK,121375,TAP COMBINATION,Bubbler & Tap,-27.61838141,152.9723615,497273,6945070
PARKINSON,FOREST LAKE,D1683,PRINCETON PLACE PARK,11536,BALANCE OF PARK,120455,TAP COMBINATION,Bubbler & 2 taps,-27.62666024,152.9741332,497448,6944153
PARKINSON,FOREST LAKE,D1743,WOOGAROO RESERVE,18278,BRIGHTON PDE PICNIC AREA,27701,BUBBLER/DRINKING FOUNTAIN,Bubbler,-27.630669,152.977142,497745,6943709
PARKINSON,FOREST LAKE,D1799,CLAREMONT PARADE PARK,22966,CLAREMONT PDE MEETING SPACE,120527,BUBBLER/DRINKING FOUNTAIN,Drinking Fountain,-27.63140871,152.973382,497374,6943627
PARKINSON,FOREST LAKE,D1862,CENTRAL STREET PARK,18597,HYDE PLACE PICNIC AREA,31508,TAP COMBINATION,Drinking Fountain & 2 taps,-27.63160435,152.9608332,496136,6943605
PARKINSON,FOREST LAKE,D2007,CASCADE DRIVE PARK (NO.20),18242,TENNIS FACILITY PICNIC AREA,120372,TAP COMBINATION,1 fountain 1 tap,-27.62899633,152.9646149,496509,6943894
PARKINSON,FOREST LAKE,D2171,SANCTUARY DRIVE PARK,22404,LITCHFIELD CLOSE TENNIS COURT,120624,BUBBLER/DRINKING FOUNTAIN,Drinking Fountain,-27.63565334,152.9835278,498375,6943157
PARKINSON,FOREST LAKE,D2612,EUNGELLA TERRACE PARK,33666,BLUNDER RD PICNIC AREA,187118,BUBBLER/DRINKING FOUNTAIN,Drinking fountain,-27.63375688,152.978916,497920,6943367
PARKINSON,HEATHWOOD,D2190,BRUSH BOX PLACE PARK,30884,LAUREL ST PICNIC AREA,134839,TAP COMBINATION,Bubbler & Tap,-27.63217849,152.9938675,499395,6943542
PARKINSON,HEATHWOOD,D3054,HEATHWOOD PARK,31657,PARKWOOD DVE PICNIC AREA,166601,TAP COMBINATION,Bubbler & Tap,-27.63731482,152.9869944,498717,6942973
PARKINSON,PALLARA,D1676,BROOKBENT ROAD PARK,26601,BROOKBENT RD DOG OFF LEASH AREA,179310,TAP COMBINATION,Bubbler 2 taps & dog bowl,-27.60920235,153.012303,501214,6946087
PARKINSON,PARKINSON,D1194,SPRINGFIELD CRESCENT PARK,11654,BANNOCKBURN CRES PLAYGROUND,3127,TAP COMBINATION,Bubbler & 2 taps,-27.63263542,153.0316865,503126,6943491
PARKINSON,PARKINSON,D1195,BILLABONG PLACE PARK,11772,GRAGIN PLACE PLAYGROUND,40875,BUBBLER/DRINKING FOUNTAIN,Bubbler,-27.63038683,153.0345037,503404,6943740
PARKINSON,PARKINSON,D1195,BILLABONG PLACE PARK,11772,GRAGIN PLACE PLAYGROUND,186281,TAP COMBINATION,Bubbler & Tap,-27.62896105,153.0319895,503156,6943898
PARKINSON,PARKINSON,D1195,BILLABONG PLACE PARK,11778,AVONDALE CRES PLAYGROUND,186431,TAP COMBINATION,Bubbler & Tap,-27.63048614,153.0345038,503404,6943729
PARKINSON,PARKINSON,D1195,BILLABONG PLACE PARK,11773,BALANCE OF PARK,31363,TAP COMBINATION,Bubbler & Tap,-27.63038683,153.0345037,503404,6943740
PARKINSON,PARKINSON,D1338,LAKEWOOD AVENUE PARK,11699,ARGYLE PLACE PICNIC AREA,27846,TAP COMBINATION,Bubbler 2 taps & dog bowl,-27.63459253,153.0392085,503868,6943274
PARKINSON,PARKINSON,D1617,GREENWAYS ESPLANADE PARK,21122,GREENWAYS ESP DOG OFF LEASH AREA,46530,TAP COMBINATION,Bubbler 2 taps & dog bowl,-27.63588762,153.0198275,501956,6943131
PARKINSON,PARKINSON,D1617,GREENWAYS ESPLANADE PARK,33655,PICNIC NODE,33556,TAP COMBINATION,Bubbler & 2 taps,-27.63680839,153.0203142,502004,6943029
PARKINSON,PARKINSON,D1617,GREENWAYS ESPLANADE PARK,11574,PINEDALE CRES PICNIC AREA,187006,TAP COMBINATION,Bubbler & Tap,-27.62912523,153.0235969,502328,6943880
PARKINSON,PARKINSON,D1722,ALGESTER ROAD PARK (NO.515),11527,ALGESTER RD PICNIC AREA,174015,TAP COMBINATION,Bubbler & Tap,-27.63652703,153.0287682,502838,6943060
PARKINSON,PARKINSON,D1722,ALGESTER ROAD PARK (NO.515),11524,BALANCE OF PARK,27797,TAP COMBINATION,Bubbler & Tap,-27.63643665,153.0292446,502885,6943070
